date,open,high,low,close,adjusted_close,volume
2013-08-01,22.676325913242007,22.8065,22.66764764079148,22.8065,22.8065,600
2013-08-02,22.997487647282405,22.997487647282405,22.8326,22.8326,22.8326,1200
2013-08-06,31.2417747440273,31.2417747440273,22.8846,22.8846,22.8846,600
2013-08-07,22.4811,22.4811,22.4811,22.4811,22.4811,100
2013-08-08,22.5288,22.5288,22.5288,22.5288,22.5288,100
2013-08-12,22.927587803632235,22.9367,22.927587803632235,22.9367,22.9367,528
2013-08-13,22.954043445409894,22.9714,22.9366868908198,22.9714,22.9714,600
2013-08-14,23.188339248120297,23.188339248120297,23.0842,23.0842,23.0842,200
2013-08-15,22.5028,22.5028,22.5028,22.5028,22.5028,100
2013-08-16,22.43336913912375,22.5809,22.43336913912375,22.5809,22.5809,325
2013-08-20,22.8324,22.8324,22.8324,22.8324,22.8324,100
2013-08-21,22.98001378857143,22.98001378857143,22.771821714285718,22.7805,22.7805,1800
2013-08-22,22.91063038548753,22.9627,22.91063038548753,22.9627,22.9627,1600
2013-08-23,23.24480945549104,23.24480945549104,23.227799999999995,23.227799999999995,23.2278,200
2013-08-26,23.3793,23.474761135857463,23.3793,23.3793,23.3793,1279
2013-08-28,22.91061735849056,22.9974,22.91061735849056,22.9974,22.9974,650
2013-08-29,23.25780456757769,23.25780456757769,23.179700000000004,23.179700000000004,23.1797,200
2013-09-04,23.4661,23.4661,23.4661,23.4661,23.4661,100
2013-09-05,23.908700000000003,23.908700000000003,23.908700000000003,23.908700000000003,23.9087,100
2013-09-06,24.08220419505199,24.2037,23.96070839010398,24.2037,24.2037,3350
2013-09-09,25.3059,25.3059,25.3059,25.3059,25.3059,200
2013-09-10,25.03683483691881,25.03683483691881,25.010800000000003,25.010800000000003,25.0108,600
2013-09-11,25.028160635359114,25.253709142610496,25.028160635359114,25.1323,25.1323,500
2013-09-12,25.479448589125948,25.479448589125948,25.2191,25.2191,25.2191,1450
2013-09-13,24.9501,24.9501,24.9501,24.9501,24.9501,100
2013-09-16,25.410009072164947,25.410009072164947,25.2538,25.2538,25.2538,10000
2013-09-18,25.42739852150537,25.8266,25.42739852150537,25.8266,25.8266,880
2013-09-19,26.52952290836653,26.52952290836653,26.139,26.139,26.139,650
2013-09-20,26.130335577889443,26.130335577889443,25.904613217085423,25.9047,25.9047,983
2013-09-23,25.5662,25.5662,25.5662,25.5662,25.5662,100
2013-09-24,25.713947244698755,25.800556580276005,25.713947244698755,25.783200000000004,25.7832,1200
2013-09-25,26.043483072873396,26.111,26.02699436316381,26.111,26.111,2450
2013-09-26,26.281513913957305,26.45143487684729,26.121659770114945,26.4254,26.4254,6090
2013-09-27,26.338598039441663,26.355954611461065,26.338598039441663,26.355,26.355,400
2013-09-30,26.4774,26.4774,26.4774,26.4774,26.4774,300
2013-10-01,26.512194525429216,26.7899,25.965461872367992,26.7899,26.7899,8950
2013-10-02,27.16303029336735,27.2151,27.16303029336735,27.2151,27.2151,2732
2013-10-03,28.143681164055003,28.143681164055003,26.89687182922929,27.137,27.137,3871
2013-10-04,27.41467164179104,27.839039303482583,27.41467164179104,27.7349,27.7349,1400
2013-10-07,28.091619005663937,28.091619005663937,27.544886847073627,27.5796,27.5796,2480
2013-10-08,27.527548048844796,27.527548048844796,26.003900000000005,26.003900000000005,26.0039,5126
2013-10-09,25.60092092092092,26.199722122122125,25.479425025025023,26.0088,26.0088,1797
2013-10-10,26.77247381183317,26.850578273520853,26.737760717749754,26.841899999999995,26.8419,4793
2013-10-11,26.72910318471338,27.25847828025478,26.72910318471338,27.249800000000004,27.2498,8867
2013-10-14,26.911394516905155,27.414735659111056,26.911394516905155,27.413,27.413,1600
2013-10-15,27.69241435848456,27.69241435848456,27.03286453358803,27.2585,27.2585,3140
2013-10-16,27.41478223737374,27.562226262626265,27.41478223737374,27.492800000000003,27.4928,2729
2013-10-17,30.104954120672357,30.104954120672357,27.48237783492223,27.6733,27.6733,600
2013-10-18,28.69907006733197,28.957682794276785,28.438721684501623,28.8709,28.8709,9318
2013-10-21,29.115582660687583,29.15029572496263,29.0288,29.0288,29.0288,5506
2013-10-22,29.24569287930723,29.24569287930723,28.525483011606227,28.8622,28.8622,22923
2013-10-23,28.72512457656631,28.72512457656631,27.379990344128917,27.4121,27.4121,7075
2013-10-24,27.892907367270453,28.30859768894441,27.63255852279825,27.787900000000004,27.7879,9202
2013-10-25,27.364353750401023,27.364353750401023,27.0502,27.0502,27.0502,13460
2013-10-28,26.32117591868279,26.32117591868279,25.81792170698925,25.8266,25.8266,8620
2013-10-29,25.635671593533488,26.3039,25.63558481062356,26.3039,26.3039,4752
2013-10-30,26.824540066445184,27.03281860465116,26.121600000000004,26.121600000000004,26.1216,3395
2013-10-31,26.121648018648017,26.121648018648017,26.0609,26.0609,26.0609,400
2013-11-01,26.2606,26.2606,26.2606,26.2606,26.2606,170
2013-11-04,26.685700000000004,26.685700000000004,26.38196032520325,26.685700000000004,26.6857,3160
