date,open,high,low,close,adjusted_close,volume
2009-12-09,0.2481278142219889,0.3151,0.2441590921018105,0.3151,0.3151,5103978
2009-12-10,0.3308095250590396,0.3781034636578326,0.3071625557596431,0.3151,0.3151,1036889
2009-12-11,0.3152268047167098,0.3230847282139776,0.283712395743457,0.2876,0.2876,460548
2009-12-14,0.299285754268122,0.3071399384270921,0.2914315701091519,0.2954,0.2954,502520
2009-12-15,0.2954491633708549,0.2954491633708549,0.2678309096440524,0.2718,0.2718,649457
2009-12-16,0.2756536464088397,0.2993,0.2756536464088397,0.2993,0.2993,28446
2009-12-17,0.2993560283687942,0.2993560283687942,0.2915,0.2915,0.2915,120698
2009-12-18,0.291498657554308,0.3623679765682206,0.291498657554308,0.3388,0.3388,1345118
2009-12-21,0.3388,0.3466559921894069,0.3230053209665609,0.3388,0.3388,126274
2009-12-22,0.3388060552486188,0.3899949613259668,0.3388060552486188,0.3742,0.3742,887909
2009-12-23,0.3821460286913926,0.4727,0.3821460286913926,0.4727,0.4727,743056
2009-12-24,0.5278424113475176,0.6066507801418439,0.4726848226950354,0.583,0.583,1040126
2009-12-29,0.6223038208537439,0.6302417914625612,0.5514408957312806,0.5908,0.5908,441383
2009-12-30,0.5671553370786517,0.5750933619160261,0.5593,0.5593,0.5593,140236
2009-12-31,0.5592961791462562,0.5908,0.5592961791462562,0.5908,0.5908,177288
2010-01-04,0.590941426893717,0.590941426893717,0.5634,0.5634,0.5634,80486
2010-01-05,0.5593561253561252,0.5593561253561252,0.5120539811066126,0.5515,0.5515,606914
2010-01-06,0.551401574427481,0.551401574427481,0.5119625954198472,0.5199,0.5199,736692
2010-01-07,0.5199428571428572,0.6104863413304253,0.51200479825518,0.6066,0.6066,552661
2010-01-08,0.614505287326161,0.6420426659669377,0.5948239176069273,0.6303,0.6303,643651
2010-01-11,0.630320993413831,0.6657155598243689,0.5987305159165752,0.6027,0.6027,790928
2010-01-12,0.6222533794162827,0.6459,0.614398732718894,0.6459,0.6459,936057
2010-01-13,0.6381560089215429,0.6460120178430857,0.614505287326161,0.6303,0.6303,456010
2010-01-14,0.6301907066052227,0.7089025345622121,0.6262220430107527,0.6459,0.6459,1309382
2010-01-15,0.6500340690978887,0.7090829654510558,0.6500340690978887,0.6894,0.6894,809258
2010-01-18,0.6933718484307757,0.7879,0.6933718484307757,0.7879,0.7879,1685607
2010-01-19,0.7484442707194403,0.8035170675705227,0.7484442707194403,0.7563000000000001,0.7563,1946868
2010-01-20,0.7563267939746176,0.7602134503617602,0.6972,0.6972,0.6972,813118
2010-01-21,0.6775055939885497,0.7090117127862596,0.6617938812022901,0.6933,0.6933,746676
2010-01-22,0.6853501282948449,0.7090000000000001,0.6617829484487987,0.7090000000000001,0.709,488313
2010-01-25,0.6728033765921654,0.6881,0.6575067531843307,0.6881,0.6881,270908
2010-01-27,0.6881,0.6881,0.6881,0.6881,0.6881,0
2010-01-28,0.6881,0.6881,0.6881,0.6881,0.6881,0
2010-01-29,0.6881,0.6881,0.6881,0.6881,0.6881,0
2010-02-01,0.6881,0.6881,0.6881,0.6881,0.6881,0
2010-02-02,0.6881,0.6881,0.6881,0.6881,0.6881,0
2010-02-03,0.6881,0.6881,0.6881,0.6881,0.6881,0
2010-02-04,0.6881,0.6881,0.6881,0.6881,0.6881,0
2010-02-05,0.6881,0.6881,0.6881,0.6881,0.6881,0
2010-02-08,0.6881,0.6881,0.6881,0.6881,0.6881,0
2010-02-09,0.6881,0.6881,0.6881,0.6881,0.6881,0
