date,open,high,low,close,adjusted_close,volume
1984-11-05,2.759,2.7703068359708785,2.747693164029121,2.759,2.759,348800
1984-11-06,2.8156,2.8156,2.7590644985179105,2.8156,2.8156,527200
1984-11-07,2.7703,2.8155272322811467,2.747686383859428,2.7703,2.7703,519600
1984-11-08,2.759,2.781613671941757,2.759,2.759,2.759,643400
1984-11-09,2.7703,2.7929136161405737,2.7703,2.7703,2.7703,328400
1984-11-12,2.759,2.781613671941757,2.747693164029121,2.759,2.759,276800
1984-11-13,2.7251,2.759020763185488,2.7137930789381706,2.7251,2.7251,332400
1984-11-14,2.7477,2.7477,2.713779407696717,2.7477,2.7477,292400
1984-11-15,2.7251,2.759020763185488,2.7251,2.7251,2.7251,360800
1984-11-16,2.7251,2.7477138421236584,2.7137930789381706,2.7251,2.7251,1047600
1984-11-19,2.7025,2.747727915903341,2.7025,2.7025,2.7025,411200
1984-11-20,2.7251,2.736406921061829,2.7137930789381706,2.7251,2.7251,184400
1984-11-21,2.7364,2.74770689246378,2.71378621507244,2.7364,2.7364,258600
1984-11-23,2.7364,2.7590137849275607,2.7364,2.7364,2.7364,178400
1984-11-26,2.7138,2.747720849694552,2.7138,2.7138,2.7138,573200
1984-11-27,2.7251,2.7477138421236584,2.7137930789381706,2.7251,2.7251,508600
1984-11-28,2.6799,2.713821113601734,2.6799,2.6799,2.6799,858400
1984-11-29,2.6686,2.691214135374482,2.6686,2.6686,2.6686,1001000
1984-11-30,2.6233,2.668536626872432,2.611993200829676,2.6233,2.6233,454000
1984-12-03,2.646,2.646,2.612078494826769,2.646,2.646,1670000
1984-12-04,2.669,2.669,2.634339289195688,2.669,2.669,1184000
1984-12-05,2.6459,2.6921144057920343,2.6459,2.6459,2.6459,259000
1984-12-06,2.669,2.680553570268104,2.657446429731896,2.669,2.669,117400
1984-12-07,2.6921,2.703653539623452,2.668992920753096,2.6921,2.6921,334400
1984-12-10,2.669,2.692107140536208,2.657446429731896,2.669,2.669,507400
1984-12-11,2.669,2.680553570268104,2.657446429731896,2.669,2.669,168800
1984-12-12,2.6343,2.6805135918210583,2.6343,2.6343,2.6343,504200
1984-12-13,2.6228,2.6574608995319373,2.6112463668226877,2.6228,2.6228,189600
1984-12-14,2.6228,2.6459072663546253,2.6112463668226877,2.6228,2.6228,395800
1984-12-17,2.6343,2.645853397955265,2.622746602044736,2.6343,2.6343,282800
1984-12-18,2.6459,2.657453601448009,2.6112391956559744,2.6459,2.6459,1220600
1984-12-19,2.5881,2.657420751780601,2.5649930827397998,2.5881,2.5881,602000
1984-12-20,2.5188,2.588121322902121,2.5188,2.5188,2.5188,534200
1984-12-21,2.5419,2.5419,2.507229799501882,2.5419,2.5419,610200
1984-12-24,2.5419,2.553453521511185,2.530346478488815,2.5419,2.5419,186800
1984-12-26,2.5419,2.5419,2.5187929569776304,2.5419,2.5419,100200
1984-12-27,2.5535,2.565053731810772,2.5303925363784567,2.5535,2.5535,287000
1984-12-28,2.565,2.5765534897874085,2.5534465102125914,2.565,2.565,168600
1984-12-31,2.5881,2.5881,2.553439624109699,2.5881,2.5881,414600
1985-01-02,2.5419,2.599667607555925,2.5187929569776304,2.5419,2.5419,309000
1985-01-03,2.4726,2.518824297149627,2.4726,2.4726,2.4726,666200
1985-01-04,2.3108,2.461004746237662,2.287693059951378,2.3108,2.3108,1070200
1985-01-07,2.2184,2.2877216876104924,2.1375246977877587,2.2184,2.2184,5312400
1985-01-08,2.3108,2.426344336164729,2.3108,2.3108,2.3108,4893800
1985-01-09,2.3455,2.3686072351474268,2.322392764852573,2.3455,2.3455,966600
1985-01-10,2.4379,2.4379,2.345472156631792,2.4379,2.4379,932000
1985-01-11,2.4148,2.4263535137248957,2.4032464862751044,2.4148,2.4148,756400
1985-01-14,2.3686,2.414814329128137,2.357046417717965,2.3686,2.3686,896200
1985-01-15,2.4264,2.449507470155122,2.391738794767317,2.4264,2.4264,483600
1985-01-16,2.4726,2.507260995798876,2.4263853389348315,2.4726,2.4726,1332400
1985-01-17,2.4957,2.518816898716582,2.4725927373395726,2.4957,2.4957,912600
1985-01-18,2.565,2.5765534897874085,2.4956694253374456,2.565,2.565,577400
1985-01-21,2.5881,2.5996534586301,2.553439624109699,2.5881,2.5881,540400
1985-01-22,2.5419,2.599667607555925,2.530346478488815,2.5419,2.5419,546600
1985-01-23,2.5188,2.5534606614510604,2.507236810191473,2.5188,2.5188,357000
1985-01-24,2.4495,2.5303855350118014,2.4495,2.4495,2.4495,342000
1985-01-25,2.4726,2.4841536652662914,2.449492669467416,2.4726,2.4726,298800
1985-01-28,2.4841,2.4956534156720216,2.4609931686559583,2.4841,2.4841,325000
1985-01-29,2.4841,2.4841,2.47254658432798,2.4841,2.4841,245400
1985-01-30,2.5766,2.5766,2.4957144754852463,2.5766,2.5766,639000
1985-01-31,2.5881,2.5996534586301,2.5649930827397998,2.5881,2.5881,391200
1985-02-01,2.6112,2.6227534280242226,2.5765397159273324,2.6112,2.6112,350600
1985-02-04,2.6459,2.6459,2.5881319927599566,2.6459,2.6459,775200
1985-02-05,2.6112,2.645860284072668,2.5996465719757778,2.6112,2.6112,931000
1985-02-06,2.6228,2.6459072663546253,2.599692733645375,2.6228,2.6228,627200
1985-02-07,2.6343,2.645853397955265,2.611193204089471,2.6343,2.6343,296400
1985-02-08,2.6806,2.71526131116072,2.6343849184523744,2.6806,2.6806,686000
1985-02-11,2.6112,2.668967140121113,2.6112,2.6112,2.6112,194800
1985-02-12,2.5997,2.6112536654706657,2.5650390035880024,2.5997,2.5997,238000
1985-02-13,2.6343,2.645853397955265,2.588086408178942,2.6343,2.6343,379600
1985-02-14,2.5881,2.657420751780601,2.5881,2.5881,2.5881,265400
1985-02-15,2.6228,2.6459072663546253,2.588139100468062,2.6228,2.6228,405400
1985-02-19,2.6228,2.6343536331773123,2.6112463668226877,2.6228,2.6228,231400
1985-02-20,2.6112,2.6227534280242226,2.5996465719757778,2.6112,2.6112,164600
1985-02-21,2.5997,2.6343609964119974,2.588146334529334,2.5997,2.5997,222800
1985-02-22,2.7152,2.738316654955319,2.599664904996131,2.7152,2.7152,531400
1985-02-25,2.6806,2.6921537703869065,2.6343849184523744,2.6806,2.6806,479200
1985-02-26,2.7268,2.77301466262395,2.6805757012912665,2.7268,2.7268,712000
1985-02-27,2.7037,2.7383708506338675,2.7037,2.7037,2.7037,418000
1985-02-28,2.7268,2.7268,2.692129366947254,2.7268,2.7268,271000
1985-03-01,2.7961000000000005,2.80765357477634,2.726778551341963,2.7961000000000005,2.7961,873200
1985-03-04,2.7614,2.796060231353049,2.7267397686469512,2.7614,2.7614,1635400
1985-03-05,2.6552,2.749602562011653,2.643399679748543,2.6552,2.6552,5987600
1985-03-06,2.6552,2.7024012810058267,2.6552,2.6552,2.6552,6046400
1985-03-07,2.6552,2.6670003202514567,2.643399679748543,2.6552,2.6552,381600
1985-03-08,2.6434,2.667000643362164,2.6434,2.6434,2.6434,223800
1985-03-11,2.6434,2.667000643362164,2.631599678318919,2.6434,2.6434,513200
1985-03-12,2.667,2.667,2.619798724662068,2.667,2.667,621800
1985-03-13,2.6316,2.6552006462470548,2.6197996768764726,2.6316,2.6316,225400
1985-03-14,2.6198,2.631600324578968,2.6198,2.6198,2.6198,184400
1985-03-15,2.6316,2.714202261864692,2.6079993537529447,2.6316,2.6316,330200
1985-03-18,2.6198,2.643400649157936,2.6198,2.6198,2.6198,253200
1985-03-19,2.667,2.690600637668965,2.607998405827585,2.667,2.667,273800
1985-03-20,2.6788,2.690600317429993,2.6433990477100218,2.6788,2.6788,284000
1985-03-21,2.6552,2.678800640502913,2.643399679748543,2.6552,2.6552,232000
1985-03-22,2.667,2.678800318834482,2.667,2.667,2.667,203200
1985-03-25,2.667,2.678800318834482,2.6551996811655165,2.667,2.667,118600
1985-03-26,2.6906,2.6906,2.643398735848712,2.6906,2.6906,166000
1985-03-27,2.7142,2.7142,2.67879906013061,2.7142,2.7142,308000
1985-03-28,2.7732,2.7968104550390733,2.7141984668781807,2.7732,2.7732,867200
1985-03-29,2.8204,2.8322002603157985,2.7731891169850824,2.8204,2.8204,280600
1985-04-01,2.7968,2.8204005250248967,2.784999737487552,2.7968,2.7968,244400
1985-04-02,2.7496,2.808611388073592,2.7496,2.7496,2.7496,286000
1985-04-03,2.7614,2.773200307934664,2.737799384130673,2.7614,2.7614,132000
